,CIK,cusip,CompName,folder_name,folder_path,at,lt,che,ni,sale,execrank,becameceo,gender,exchange,state,zip,FF_48,prc_0220,shrout_0220,prc_0325,shrout_0325,prc_0630,shrout_0630,prc_0930,shrout_0930,prc_1230,shrout_1230,ret_0220_0325,ret_0325_0630,ret_0220_0630,ret_0220_0930,ret_0220_1230,exchange_id,gender_id,state_id,days_becameceo
315,351817.0,82836G10,"SILVERBOW RESOURCES, INC.",0000351817-20-000004,QTR1\0000351817-20-000004,959.816,564.109,1.358,114.656,288.631,1.0,2017-03-01,MALE,NYS,TX,77079,30,3.990000009536743,11784.0,2.3399999141693115,11784.0,3.2100000381469727,11887.0,3.930000066757202,11934.0,5.28000020980835,11937.0,-0.41353385749966554,0.37179493841413536,-0.19548871416677815,-0.015037579608053003,0.3233083200973178,2,1,43,1401.0
316,4447.0,42809H10,HESS CORP,0001564590-20-005545,QTR1\0001564590-20-005545,21782.0,12076.0,1545.0,-408.0,6495.0,1.0,1995-05-03,MALE,NYS,NY,10036,30,64.72000122070312,304706.0,34.7400016784668,305215.0,51.810001373291016,307144.0,40.93000030517578,307144.0,53.77000045776367,307077.0,-0.4632261893815617,0.49136438889134737,-0.1994746539541529,-0.36758344355403405,-0.16919036706440427,2,1,31,9374.0
317,717423.0,62671710,MURPHY OIL CORP,0000717423-20-000008,QTR1\0000717423-20-000008,11718.504,5913.893,306.76,1149.732,2816.255,1.0,2013-08-30,MALE,NYS,AR,71730,30,22.350000381469727,152935.0,6.260000228881836,152935.0,13.800000190734863,153573.0,8.920000076293945,153599.0,12.3100004196167,153599.0,-0.7199105090811555,1.2044727933180643,-0.38255033757510026,-0.6008948579844556,-0.4492169928631026,2,1,1,2680.0
318,72207.0,65504410,NOBLE ENERGY INC,0000072207-20-000010,QTR1\0000072207-20-000010,20647.0,11486.0,484.0,-1512.0,3904.0,1.0,2014-10-21,MALE,NAS,TX,77070,30,,,,,,,,,,,,,,,,1,1,43,2263.0
319,77159.0,70788V10,PENN VIRGINIA CORP,0000077159-20-000012,QTR1\0000077159-20-000012,1218.238,697.493,7.798,70.589,471.211,1.0,2017-08-15,MALE,NAS,TX,77084,30,17.18000030517578,15136.0,2.9000000953674316,15158.0,9.529999732971191,15176.0,9.850000381469727,15200.0,10.40999984741211,15200.0,-0.8311990661319282,2.2862066964048617,-0.445285240763348,-0.4266588936845223,-0.3940628834403506,1,1,43,1234.0
320,77877.0,69327R10,"PDC ENERGY, INC.",0000077877-20-000010,QTR1\0000077877-20-000010,4448.68,2113.173,0.963,-56.672,1156.123,1.0,2015-01-01,MALE,NAS,CO,80203,30,22.729999542236328,100122.0,7.820000171661377,100122.0,12.4399995803833,99578.0,12.395000457763672,99623.0,20.56999969482422,99638.0,-0.6559612701649886,0.5907927502948372,-0.45270568275781975,-0.454685406626094,-0.09502859176914855,1,1,5,2191.0
321,797468.0,67459910,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-20-000004,QTR1\0000797468-20-000004,109330.0,75098.0,3577.0,-667.0,20393.0,1.0,2016-04-29,FEMALE,NYS,TX,77046,30,42.970001220703125,893317.0,12.0,895225.0,18.299999237060547,900018.0,10.010000228881836,930142.0,17.90999984741211,931209.0,-0.7207354047218796,0.5249999364217123,-0.5741215099560311,-0.767046778112285,-0.5831975950984382,2,0,43,1707.0
322,821189.0,26875P10,EOG RESOURCES INC,0000821189-20-000010,QTR1\0000821189-20-000010,37124.608,15483.892,2027.972,2734.91,17122.002,1.0,2013-07-01,MALE,NYS,TX,77002,30,75.98999786376953,581764.0,39.689998626708984,582054.0,50.65999984741211,582046.0,35.939998626708984,582244.0,50.560001373291016,583378.0,-0.47769443686703456,0.2763920786160213,-0.33333331660000276,-0.5270430367541248,-0.3346492591836618,2,1,43,2740.0
323,858470.0,12709710,CABOT OIL & GAS CORP,0000858470-20-000012,QTR1\0000858470-20-000012,4487.245,2335.758,213.783,681.07,2066.277,1.0,2002-05-01,MALE,NYS,TX,77024,30,15.350000381469727,407925.0,16.459999084472656,398576.0,17.18000030517578,398576.0,17.360000610351562,398580.0,16.469999313354492,398580.0,0.0723126172910655,0.04374248242713024,0.11921823310930996,0.13094463706387108,0.07296409798378965,2,1,43,6819.0
324,874499.0,40263530,GULFPORT ENERGY CORP,0001628280-20-002453,QTR1\0001628280-20-002453,3882.819,2568.227,6.06,-2002.358,1346.008,1.0,2018-12-18,MALE,OTH,OK,73134,30,,,,,,,,,,,,,,,,3,1,33,744.0
325,893538.0,78454L10,SM Energy Co,0000893538-20-000009,QTR1\0000893538-20-000009,6292.232,3543.238,0.01,-187.001,1589.243,1.0,2015-02-01,MALE,NYS,CO,80203,30,8.850000381469727,112857.0,1.409999966621399,112988.0,3.75,112989.0,1.590000033378601,114459.0,6.119999885559082,114573.0,-0.8406779767406927,1.6595745310445937,-0.5762712047050517,-0.8203389870233487,-0.30847461900982104,2,1,5,2160.0
326,928022.0,13123X50,Callon Petroleum Co,0000928022-20-000031,QTR1\0000928022-20-000031,7194.838,3971.53,13.341,67.928,671.572,1.0,2017-05-01,MALE,NYS,TX,77042,30,3.0299999713897705,390468.0,0.6029000282287598,390468.0,1.149999976158142,396997.0,4.820000171661377,39748.0,13.600000381469727,39753.0,-0.801023091115005,0.9074472090118976,-0.6204620504895016,0.5907591475819675,3.48844901316346,2,1,43,1340.0
327,945764.0,24790A10,DENBURY RESOURCES INC,0000945764-20-000009,QTR1\0000945764-20-000009,4691.867,3279.608,0.516,216.959,1260.36,1.0,2017-07-01,MALE,NYS,TX,75024,30,,,,,,,,,,,,,,,,2,1,43,1279.0
328,101829.0,75513E10,UNITED TECHNOLOGIES CORP /DE/,0000101829-20-000013,QTR1\0000101829-20-000013,139716.0,95390.0,7378.0,5537.0,77046.0,1.0,2014-11-23,MALE,NYS,MA,2451,24,149.89999389648438,863098.0,96.19000244140625,865309.0,61.619998931884766,1516269.0,57.540000915527344,1527655.0,71.36000061035156,1518716.0,-0.3583054946097486,-0.35939289564505067,-0.5889259410214696,-0.616144074326898,-0.5239492760778213,2,1,19,2230.0
329,1018724.0,02313510,AMAZON COM INC,0001018724-20-000004,QTR1\0001018724-20-000004,225248.0,163188.0,55297.0,11588.0,280522.0,5.0,1996-05-01,MALE,NAS,WA,98109,42,2153.10009765625,497856.0,1885.8399658203125,497856.0,2758.820068359375,501000.0,3148.72998046875,502000.0,3285.85009765625,501751.0,-0.12412805708701728,0.46291314128520394,0.28132457537040634,0.4624169047673583,0.5261018757247057,1,1,46,9010.0
330,1050377.0,69318J10,PC CONNECTION INC,0001558370-20-000576,QTR1\0001558370-20-000576,937.335,340.023,90.06,82.111,2820.034,1.0,2011-08-01,MALE,NAS,NH,3054,42,44.20000076293945,26345.0,36.97999954223633,26345.0,46.36000061035156,26126.0,41.060001373291016,26175.0,47.459999084472656,26175.0,-0.16334844108774105,0.25365065398126796,0.04886877398480076,-0.07104070894680267,0.07375561686113423,1,1,28,3440.0
331,719955.0,96990410,WILLIAMS SONOMA INC,0001193125-20-088937,QTR1\0001193125-20-088937,4054.042,2818.182,432.162,356.062,5898.008,1.0,2010-05-26,FEMALE,NYS,CA,94109,42,74.13999938964844,77467.0,43.7400016784668,77467.0,82.01000213623047,77759.0,90.44000244140625,77800.0,103.47000122070312,76697.0,-0.4100350412927862,0.8749428209693918,0.1061505639515942,0.21985437261864407,0.3956029413610947,2,0,4,3872.0
332,1235468.0,53635B10,LIQUIDITY SERVICES INC,0001235468-20-000206,QTR4\0001235468-20-000206,187.283,71.108,66.497,-19.26,226.525,1.0,2000-01-01,MALE,NAS,MD,20814,42,4.679999828338623,33989.0,3.8399999141693115,33989.0,5.960000038146973,34022.0,7.460000038146973,34082.0,16.489999771118164,34149.0,-0.17948716773083886,0.5520833779592077,0.2735043283671964,0.5940171606363576,2.5235043538392676,1,1,20,7670.0
333,1018840.0,00289620,ABERCROMBIE & FITCH CO /DE/,0001018840-20-000021,QTR1\0001018840-20-000021,3549.665,2478.487,673.568,39.358,3623.073,1.0,2017-02-01,FEMALE,NYS,OH,43054,42,17.049999237060547,62748.0,9.470000267028809,62748.0,10.640000343322754,62376.0,13.930000305175781,62373.0,20.709999084472656,62373.0,-0.4445747395434221,0.12354805103516964,-0.3759530311183104,-0.18299114788832446,0.21466275725435754,2,0,32,1429.0
334,109198.0,87254010,TJX COMPANIES INC /DE/,0000109198-20-000004,QTR1\0000109198-20-000004,24145.003,18196.791,3216.752,3272.193,41716.977,1.0,2016-01-31,MALE,NYS,MA,1701,42,63.869998931884766,1203184.0,44.08000183105469,1203184.0,50.560001373291016,1197877.0,55.650001525878906,1199061.0,68.30000305175781,1199061.0,-0.3098480888019969,0.14700542815474932,-0.20839201160451593,-0.12869888121921239,0.06935970242613436,2,1,19,1796.0
335,1318008.0,98981710,Zumiez Inc,0001564590-20-011155,QTR1\0001564590-20-011155,914.258,448.172,251.196,66.881,1034.129,1.0,2000-06-01,MALE,NAS,WA,98036,42,32.290000915527344,25828.0,19.350000381469727,25410.0,27.3799991607666,25431.0,27.81999969482422,25445.0,36.619998931884766,25476.0,-0.40074326934550003,0.4149870088367904,-0.15205951116587493,-0.1384329852574773,0.13409717849451186,1,1,46,7518.0
336,39911.0,36476010,GAP INC,0000039911-20-000019,QTR1\0000039911-20-000019,13679.0,10363.0,1654.0,351.0,16383.0,2.0,2015-02-01,MALE,NYS,CA,94105,42,17.469999313354492,373299.0,8.979999542236328,373299.0,12.619999885559082,373471.0,17.030000686645508,373593.0,20.479999542236328,374029.0,-0.4859759647859975,0.4053452704760683,-0.2776187532009777,-0.025185955581156706,0.17229538335361688,2,1,4,2160.0
337,72333.0,65566410,NORDSTROM INC,0000072333-20-000078,QTR1\0000072333-20-000078,9737.0,8758.0,853.0,496.0,15524.0,3.0,2019-01-10,MALE,NYS,WA,98101,42,41.08000183105469,155253.0,18.260000228881836,155253.0,15.489999771118164,157033.0,11.920000076293945,157150.0,31.530000686645508,157700.0,-0.5555014748057272,-0.15169772305820473,-0.6229308889804284,-0.7098344804044545,-0.23247324047560766,2,1,46,721.0
338,745732.0,77829610,"ROSS STORES, INC.",0000745732-20-000016,QTR1\0000745732-20-000016,9348.367,5989.118,1361.44,1660.928,16039.073,1.0,2014-06-01,FEMALE,NAS,CA,94568,42,123.80999755859375,356775.0,81.29000091552734,355387.0,85.23999786376953,355922.0,93.31999969482422,355922.0,122.48999786376953,356006.0,-0.34342942800676163,0.048591424575660104,-0.31152572857915417,-0.24626442504645052,-0.01066149520114094,1,0,4,2405.0
339,813298.0,25065K10,"DESTINATION XL GROUP, INC.",0001564590-20-011796,QTR1\0001564590-20-011796,390.917,332.494,4.338,-7.796,474.038,2.0,2019-04-01,MALE,OTH,MA,2021,42,,,,,,,,,,,,,,,,3,1,19,640.0
340,912615.0,91704710,URBAN OUTFITTERS INC,0001564590-20-014397,QTR1\0001564590-20-014397,3315.633,1860.278,433.292,168.096,3983.789,6.0,2012-01-10,MALE,NAS,PA,19112,42,28.239999771118164,97977.0,16.010000228881836,97777.0,15.220000267028809,97780.0,20.809999465942383,97786.0,25.899999618530273,97786.0,-0.43307364169118334,-0.049344156811932924,-0.46104814481639167,-0.26310199594175104,-0.08286119587653376,1,1,36,3278.0
341,884940.0,85837510,STEIN MART INC,0000884940-20-000019,QTR2\0000884940-20-000019,765.514,733.576,9.499,-10.463,1236.473,1.0,2017-01-01,MALE,OTH,FL,32207,42,,,,,,,,,,,,,,,,3,1,9,1460.0
342,885245.0,11844010,BUCKLE INC,0000885245-20-000011,QTR2\0000885245-20-000011,867.89,478.742,233.501,104.429,900.254,1.0,1997-03-17,MALE,NYS,NE,68845,42,25.56999969482422,49225.0,17.3700008392334,49225.0,15.680000305175781,49408.0,20.389999389648438,49408.0,29.059999465942383,49408.0,-0.3206882656807631,-0.09729421142228356,-0.38678136518125705,-0.20258116413760838,0.13648806463711444,2,1,27,8690.0
343,1018963.0,01741R10,ALLEGHENY TECHNOLOGIES INC,0001018963-20-000004,QTR1\0001018963-20-000004,5634.6,3441.4,490.8,257.6,4122.5,1.0,2019-01-01,MALE,NYS,PA,15222,19,20.260000228881836,126085.0,7.309999942779541,126085.0,10.1899995803833,126630.0,8.720000267028809,126630.0,16.829999923706055,126816.0,-0.6391905300988743,0.39398080166176774,-0.4970385259000713,-0.5695952532814916,-0.16929912470021158,2,1,36,730.0
344,1790982.0,03966V10,Arconic Rolled Products Corp,0001790982-20-000022,QTR1\0001790982-20-000022,4741.0,2013.0,72.0,225.0,7277.0,1.0,2020-04-01,MALE,NYS,PA,15212,19,,,,,,,,,,,,,,,,2,1,36,274.0
345,811596.0,48300770,KAISER ALUMINUM CORP,0000811596-20-000010,QTR1\0000811596-20-000010,1526.2,792.3,343.3,62.0,1514.1,1.0,2001-10-01,MALE,NAS,CA,92610,19,107.38999938964844,15854.0,63.02000045776367,15854.0,73.62000274658203,15812.0,53.59000015258789,15812.0,98.4000015258789,15812.0,-0.4131669539441462,0.16820060634437056,-0.31446127977463767,-0.5009777404118921,-0.08371354795478374,1,1,4,7031.0
346,89439.0,62475610,MUELLER INDUSTRIES INC,0000089439-20-000016,QTR1\0000089439-20-000016,1370.94,708.804,98.144,100.972,2430.616,1.0,2008-10-30,MALE,NYS,TN,38017,19,33.470001220703125,56952.0,21.989999771118164,56995.0,26.579999923706055,56772.0,27.059999465942383,56792.0,35.02000045776367,57080.0,-0.34299375652498987,0.20873125058493328,-0.20585602168234185,-0.19151483480663234,0.04631010398953266,2,1,42,4445.0
347,949157.0,15643110,CENTURY ALUMINUM CO,0000949157-20-000023,QTR1\0000949157-20-000023,1499.7,824.7,39.7,-80.8,1836.6,1.0,2011-11-01,MALE,NAS,IL,60606,19,5.760000228881836,89186.0,3.6700000762939453,89186.0,7.130000114440918,89485.0,7.119999885559082,89485.0,10.734999656677246,89485.0,-0.36284723429492177,0.9427792823483983,0.237847192902809,0.2361110421242565,0.8637151441157469,1,1,14,3348.0
348,101984.0,91348310,UNIVERSAL ELECTRONICS INC,0000101984-20-000009,QTR1\0000101984-20-000009,564.159,289.76,74.302,3.63,753.477,1.0,2000-10-01,MALE,NAS,AZ,85254,6,44.97999954223633,13944.0,35.29999923706055,14015.0,46.81999969482422,13922.0,37.7400016784668,13855.0,52.0,13750.0,-0.21520676753422902,0.3263456290862784,0.04090707361746694,-0.1609603810015862,0.1560693759272246,1,1,2,7396.0
349,807707.0,91829F10,VOXX International Corp,0001564590-20-029359,QTR2\0001564590-20-029359,441.571,93.342,37.425,-26.443,394.889,1.0,2005-05-01,MALE,NAS,FL,32824,6,3.75,21707.0,2.5799999237060547,21557.0,5.78000020980835,21662.0,7.690000057220459,21657.0,12.989999771118164,21657.0,-0.3120000203450521,1.2403102250893239,0.5413333892822265,1.0506666819254558,2.463999938964844,1,1,9,5723.0
350,1020710.0,23337740,DXP ENTERPRISES INC,0001020710-20-000015,QTR1\0001020710-20-000015,788.22,443.272,54.327,36.035,1267.189,1.0,1996-01-01,MALE,NAS,TX,77040,41,33.02000045776367,17604.0,12.430000305175781,17648.0,19.90999984741211,17773.0,16.1299991607666,17791.0,22.729999542236328,17791.0,-0.6235614738686887,0.6017698599027145,-0.39703211473666516,-0.5115082090504904,-0.3116293389725849,1,1,43,9131.0
351,109563.0,03820C10,APPLIED INDUSTRIAL TECHNOLOGIES INC,0000109563-20-000083,QTR3\0000109563-20-000083,2331.697,1434.663,108.219,143.993,3472.739,1.0,2011-10-25,MALE,NYS,OH,44115,41,67.66999816894531,38679.0,44.7599983215332,38679.0,62.38999938964844,38707.0,55.099998474121094,38759.0,77.58000183105469,38760.0,-0.3385547579034193,0.3938785015466314,-0.0780256970912693,-0.18575439685164294,0.14644604596217073,2,1,32,3355.0
352,1750.0,00036110,AAR CORP,0001104659-20-085310,QTR3\0001104659-20-085310,2079.0,1176.4,424.7,4.4,2089.3,1.0,2018-06-01,MALE,NYS,IL,60191,41,44.7599983215332,34914.0,16.440000534057617,34914.0,20.670000076293945,35101.0,18.799999237060547,35301.0,36.18000030517578,35301.0,-0.6327077490941585,0.2572992338700555,-0.5382037343296773,-0.5799821281937757,-0.1916889709137845,2,1,14,944.0
353,1021561.0,67018T10,"NU SKIN ENTERPRISES, INC.",0001140361-20-002997,QTR1\0001140361-20-002997,1769.006,893.717,344.043,173.553,2420.416,1.0,2017-03-07,MALE,NYS,UT,84601,9,29.790000915527344,55547.0,21.600000381469727,55547.0,38.22999954223633,51899.0,50.09000015258789,51387.0,54.29999923706055,51031.0,-0.27492448077733256,0.7699073549569562,0.2833164943714329,0.6814366771798133,0.8227592335775303,2,1,44,1395.0
354,21665.0,19416210,COLGATE PALMOLIVE CO,0000021665-20-000004,QTR1\0000021665-20-000004,15034.0,14476.0,906.0,2367.0,15693.0,2.0,2019-04-02,MALE,NYS,NY,10022,9,75.16000366210938,857044.0,59.88999938964844,855030.0,73.26000213623047,856528.0,77.1500015258789,857400.0,84.7300033569336,857169.0,-0.20316662491275328,0.22324265958989042,-0.025279423008287578,0.026476819675472614,0.12732835588789054,2,1,31,639.0
355,822663.0,45833410,INTER PARFUMS INC,0001213900-20-005153,QTR1\0001213900-20-005153,828.832,219.834,253.131,60.249,713.514,5.0,1997-01-01,MALE,NAS,NY,10176,9,69.41000366210938,31513.0,45.58000183105469,31513.0,48.150001525878906,31533.0,37.349998474121094,31538.0,60.0099983215332,31538.0,-0.3433222961211769,0.05638437015316704,-0.3062959373943415,-0.46189314935146303,-0.1354272416744965,1,1,31,8765.0
356,1600033.0,26856L10,"e.l.f. Beauty, Inc.",0001600033-20-000023,QTR2\0001600033-20-000023,453.104,210.933,46.167,17.884,282.851,1.0,2014-01-01,MALE,NYS,CA,94607,9,19.200000762939453,49999.0,10.300000190734863,49958.0,19.06999969482422,50009.0,18.3700008392334,50722.0,23.450000762939453,51033.0,-0.4635416780494977,0.8514562467657247,-0.00677088869528418,-0.04322916097525116,0.2213541578708427,2,1,4,2556.0
357,1001250.0,51843910,ESTEE LAUDER COMPANIES INC,0001001250-20-000065,QTR3\0001001250-20-000065,13156.0,8745.0,2987.0,1785.0,14866.0,2.0,2009-07-01,MALE,NYS,NY,10153,9,211.32000732421875,222551.0,167.75999450683594,222319.0,188.67999267578125,224763.0,218.25,226139.0,262.6199951171875,226538.0,-0.2061329325554615,0.12470194834259403,-0.10713616252010605,0.03279383132496714,0.24275972939117635,2,1,31,4201.0
358,1024305.0,22207020,COTY INC.,0001024305-20-000084,QTR3\0001024305-20-000084,17665.4,12620.2,380.4,-3784.2,8648.5,2.0,2018-11-12,MALE,NYS,NY,10118,9,11.420000076293945,757892.0,5.380000114440918,760551.0,4.46999979019165,763095.0,2.700000047683716,765127.0,6.989999771118164,765903.0,-0.5288966656305967,-0.16914503808404352,-0.6085814570640293,-0.7635726769136828,-0.3879159610840755,2,1,31,780.0
359,1022079.0,74834L10,QUEST DIAGNOSTICS INC,0001022079-20-000017,QTR1\0001022079-20-000017,12843.0,7080.0,1192.0,858.0,7726.0,1.0,2012-05-01,MALE,NYS,NJ,7094,11,112.83999633789062,133000.0,79.0199966430664,133455.0,113.95999908447266,133732.0,114.48999786376953,134303.0,118.33000183105469,134766.0,-0.29971641964213513,0.4421665897966354,0.009925582975280059,0.014622488296951947,0.048653010203267524,2,1,29,3166.0
360,1077183.0,64049M20,NEOGENOMICS INC,0001077183-20-000022,QTR1\0001077183-20-000022,709.506,202.098,173.016,8.006,408.83,1.0,2009-10-28,MALE,NAS,FL,33913,11,33.099998474121094,104781.0,26.3700008392334,104832.0,30.979999542236328,110397.0,36.88999938964844,111010.0,54.16999816894531,111030.0,-0.20332320075934376,0.17481981631734173,-0.06404830905180452,0.11450154351186809,0.6365559113634881,1,1,9,4082.0
361,1674930.0,35966410,"Fulgent Genetics, Inc.",0001564590-20-010617,QTR1\0001564590-20-010617,88.756,5.979,28.269,-0.411,32.528,2.0,,MALE,NAS,CA,91780,11,18.280000686645508,21483.0,11.4399995803833,21565.0,16.0,21810.0,40.040000915527344,23307.0,50.72999954223633,26200.0,-0.3741794775346581,0.398601449901794,-0.12472650990167451,1.1903719590546105,1.775163984501228,1,1,4,
362,790526.0,75049110,"RadNet, Inc.",0000790526-20-000003,QTR1\0000790526-20-000003,1646.986,1413.847,40.165,14.756,1154.179,1.0,1987-01-01,MALE,NAS,CA,90025,11,22.940000534057617,50314.0,9.720000267028809,50694.0,15.869999885559082,51555.0,15.350000381469727,51596.0,19.25,51636.0,-0.5762859616067525,0.6327159927548226,-0.3081953131606138,-0.3308631201346086,-0.16085442232572308,1,1,4,12418.0
363,920148.0,50540R40,LABORATORY CORP OF AMERICA HOLDINGS,0000920148-20-000011,QTR1\0000920148-20-000011,18046.4,10459.3,337.5,823.8,11554.8,1.0,2007-01-01,MALE,NYS,NC,27215,11,188.80999755859375,97100.0,122.81999969482422,97200.0,166.11000061035156,97200.0,188.27000427246094,97400.0,201.50999450683594,97400.0,-0.3495047863834156,0.3524670332445184,-0.12022666830021889,-0.0028599824856479616,0.06726337117980723,2,1,26,5113.0
364,316253.0,29410010,ENZO BIOCHEM INC,0001213900-20-032066,QTR4\0001213900-20-032066,106.64,20.612,60.146,2.489,81.17,1.0,1976-01-01,MALE,NYS,NY,10022,11,2.2100000381469727,47557.0,2.4200000762939453,47557.0,2.240000009536743,47891.0,2.109999895095825,47891.0,2.609999895095825,47895.0,0.09502264005526996,-0.07438019052993552,0.013574647453365974,-0.04524893272626138,0.18099540725992114,2,1,31,16436.0
365,1022652.0,45782B10,INSEEGO CORP.,0001022652-20-000007,QTR1\0001022652-20-000007,161.373,198.731,12.074,-40.125,219.496,1.0,2017-06-06,MALE,NAS,CA,92121,36,9.119999885559082,87901.0,6.239999771118164,96121.0,11.600000381469727,97018.0,10.319999694824219,98789.0,15.765000343322754,98880.0,-0.31578949019519265,0.8589744882941058,0.271929882349841,0.13157892810560856,0.7286184803889736,1,1,4,1304.0
366,926282.0,00738A10,ADTRAN INC,0001564590-20-006425,QTR1\0001564590-20-006425,545.118,164.692,107.016,-52.982,530.061,1.0,2005-09-10,MALE,NAS,AL,35806,36,9.170000076293945,48014.0,6.199999809265137,48084.0,10.930000305175781,47957.0,10.255000114440918,47956.0,14.739999771118164,47956.0,-0.3238822510707256,0.7629033292617592,0.19193023056038402,0.11832061386257647,0.6074154469446126,1,1,0,5591.0
367,914025.0,72749310,PLANTRONICS INC /CA/,0000914025-20-000045,QTR2\0000914025-20-000045,2257.174,2339.99,225.72,-827.182,1696.99,1.0,2016-10-02,MALE,NYS,CA,95060,36,14.390000343322754,39916.0,11.75,39928.0,14.680000305175781,40684.0,11.84000015258789,40744.0,26.65999984741211,41247.0,-0.18346075610399595,0.2493617281000665,0.020152880815433274,-0.17720640235551585,0.8526754142700823,2,1,4,1551.0
368,936395.0,17177930,CIENA CORP,0000936395-20-000042,QTR4\0000936395-20-000042,3893.346,1720.585,1014.059,253.434,3572.131,1.0,2001-05-01,MALE,NYS,MD,21076,36,44.470001220703125,154054.0,38.56999969482422,153911.0,54.15999984741211,153644.0,39.689998626708984,154320.0,52.4900016784668,154320.0,-0.13267374328589282,0.40420016271558185,0.2178996708054458,-0.1074882496690555,0.18034630622024672,2,1,20,7184.0
369,1022671.0,85811910,STEEL DYNAMICS INC,0001558370-20-001641,QTR1\0001558370-20-001641,8275.765,4210.91,1643.634,671.103,10464.991,1.0,2012-01-01,MALE,NAS,IN,46804,19,29.350000381469727,213554.0,19.670000076293945,212679.0,26.09000015258789,210365.0,28.6299991607666,210366.0,36.59000015258789,210366.0,-0.3298126125847446,0.3263853610265744,-0.11107326018775979,-0.02453155745639109,0.2466780128455867,1,1,15,3287.0
370,1163302.0,91290910,UNITED STATES STEEL CORP,0001163302-20-000012,QTR1\0001163302-20-000012,11608.0,7515.0,751.0,-630.0,12937.0,1.0,2017-05-08,MALE,NYS,PA,15219,19,9.270000457763672,170038.0,5.869999885559082,170047.0,7.21999979019165,220376.0,7.340000152587891,220376.0,16.84000015258789,220404.0,-0.366774585146549,0.22998295246201508,-0.22114353466456796,-0.20819851239159284,0.8166126559879839,2,1,36,1333.0
371,1514705.0,86722A10,"SunCoke Energy, Inc.",0001514705-20-000003,QTR1\0001514705-20-000003,1753.8,1235.4,97.1,-152.3,1600.3,1.0,2017-12-01,MALE,NYS,IL,60532,19,5.730000019073486,84264.0,3.309999942779541,83739.0,2.9600000381469727,82761.0,3.4200000762939453,82768.0,4.400000095367432,82768.0,-0.42233858084441117,-0.10574015428491496,-0.4834205884303661,-0.40314134992848694,-0.2321116787572209,2,1,14,1126.0
372,1598428.0,88739910,TimkenSteel Corp,0001598428-20-000017,QTR1\0001598428-20-000017,1085.2,522.1,27.1,-110.0,1208.8,1.0,2014-06-01,MALE,NYS,OH,44706,19,5.619999885559082,44820.0,3.4600000381469727,44822.0,3.890000104904175,44966.0,3.549999952316284,45036.0,4.789999961853027,45152.0,-0.384341617686213,0.12427747457121177,-0.3078291487336579,-0.3683273977570326,-0.1476868221721477,2,1,32,2405.0
373,73309.0,67034610,NUCOR CORP,0001564590-20-007794,QTR1\0001564590-20-007794,18344.666,7553.49,1834.645,1271.143,22588.858,1.0,2013-01-01,MALE,NYS,NC,28211,19,47.849998474121094,301812.0,31.200000762939453,301812.0,41.40999984741211,301135.0,44.86000061035156,301895.0,52.939998626708984,301929.0,-0.3479623457080469,0.32724355239761665,-0.1345872274205391,-0.06248689569732429,0.10637409226545191,2,1,26,2921.0
374,918160.0,00154710,AK STEEL HOLDING CORP,0000918160-20-000029,QTR1\0000918160-20-000029,4590.6,4113.3,31.0,11.2,6359.4,1.0,2016-01-01,MALE,NYS,OH,45069,19,,,,,,,,,,,,,,,,2,1,32,1826.0
375,17843.0,14428510,CARPENTER TECHNOLOGY CORP,0000017843-20-000071,QTR3\0000017843-20-000071,3187.8,1667.7,27.0,167.0,2380.2,1.0,2015-07-01,MALE,NYS,PA,19103,19,44.04999923706055,47799.0,20.399999618530273,47799.0,24.280000686645508,47805.0,18.15999984741211,47947.0,28.520000457763672,48018.0,-0.5368898984822874,0.1901961343465344,-0.4488081473967873,-0.5877411995019157,-0.3525538943989591,2,1,36,2010.0
376,22444.0,20172310,COMMERCIAL METALS Co,0000022444-20-000047,QTR4\0000022444-20-000047,3758.771,2134.714,192.461,198.093,5829.002,1.0,2017-09-01,FEMALE,NYS,TX,75039,19,20.559999465942383,118650.0,13.59000015258789,118650.0,20.399999618530273,119069.0,19.979999542236328,119069.0,20.280000686645508,120068.0,-0.33900775750993034,0.5011037078351748,-0.007782093947869452,-0.02821011375349615,-0.013618618023832766,2,0,43,1217.0
377,1023128.0,53679710,LITHIA MOTORS INC,0001023128-20-000018,QTR1\0001023128-20-000018,6083.9,4616.2,84.0,271.5,12672.7,1.0,2012-05-01,MALE,NYS,OR,97501,42,131.0399932861328,22645.0,88.05999755859375,22725.0,151.3300018310547,22163.0,227.94000244140625,22441.0,293.2099914550781,26124.0,-0.3279914371919262,0.7184874633951933,0.15483829047989617,0.7394689722219926,1.2375610994945525,2,1,35,3166.0
378,1031203.0,39890510,GROUP 1 AUTOMOTIVE INC,0001031203-20-000006,QTR1\0001031203-20-000006,5570.2,4314.5,23.8,174.0,12043.8,1.0,2005-04-09,MALE,NYS,TX,77024,42,108.62000274658203,18571.0,49.63999938964844,18374.0,65.97000122070312,18176.0,88.38999938964844,18255.0,129.83999633789062,18314.0,-0.5429939409460154,0.32896861466239313,-0.39265329080670625,-0.18624565315222455,0.1953599065985692,2,1,43,5745.0
